method,scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC,time_s
GLP,lat34.5_lon52.5_20260130_T39SXU_t103,18.843928,0.292838,2.614549,6.626691,0.114236,0.226868,0.424935,0.56
GLP,lat35.5_lon-98.0_20240821_T14SNE_t040,31.171064,0.886152,1.392935,1.135560,0.027634,0.842823,0.934943,0.50
GLP,lat35.5_lon-98.0_20240821_T14SNE_t153,32.549205,0.953071,1.603060,1.085309,0.023580,0.941719,0.974508,1.10
GLP,lat35.7_lon51.4_20250602_T39SWV_t009,27.194214,0.645010,1.797338,2.664266,0.043681,0.500929,0.796387,0.19
GLP,lat35.7_lon51.4_20250602_T39SWV_t014,29.401655,0.752801,1.477421,1.518561,0.033878,0.637504,0.885573,0.21
GLP,lat35.7_lon51.4_20250602_T39SWV_t027,36.728049,0.882445,1.244360,1.619565,0.014575,0.616419,0.874241,0.27
GLP,lat35.7_lon51.4_20250602_T39SWV_t105,37.953889,0.952154,1.494568,1.304727,0.012656,0.875784,0.945501,0.19
GLP,lat36.0_lon71.0_20231005_T42SXE_t115,22.699732,0.588966,9.063411,8.907579,0.073285,0.489273,0.739129,0.16
GLP,lat36.1_lon-112.11_20230623_T12SUF_t144,29.727469,0.745325,0.605861,1.393428,0.032631,0.622835,0.817353,0.21
GLP,lat36.1_lon-112.11_20230623_T12SUF_t161,26.233796,0.620127,1.101967,2.028464,0.048788,0.491908,0.738230,0.16
GLP,lat36.1_lon-112.11_20230623_T12SUF_t183,37.431112,0.935137,1.038016,0.760673,0.013441,0.856877,0.913658,0.15
GLP,lat36.1_lon-112.11_20230623_T12SUF_t195,31.677516,0.790513,0.745884,1.241878,0.026069,0.642835,0.795113,0.14
GLP,lat36.1_lon-112.11_20230623_T12SUF_t200,27.656944,0.637048,1.401254,2.044319,0.041415,0.443537,0.737341,0.19
GLP,lat36.5_lon-119.5_20250601_T11SKA_t150,36.670447,0.947120,1.403263,1.068155,0.014672,0.859851,0.969567,0.15
GLP,lat36.5_lon-119.5_20250601_T11SKA_t156,29.857744,0.870745,2.854137,1.960956,0.032145,0.814098,0.939622,0.14
GLP,lat36.5_lon-119.5_20250601_T11SKA_t166,35.108479,0.949146,1.117407,0.882597,0.017562,0.869951,0.979780,0.20
GLP,lat36.5_lon-119.5_20250601_T11SKA_t183,32.953563,0.883130,1.669785,1.162295,0.022507,0.787961,0.961561,0.16
GLP,lat36.5_lon-119.5_20250601_T11SKA_t185,35.356183,0.952003,1.479294,1.110277,0.017068,0.874125,0.984551,0.14
GLP,lat37.0_lon-118.5_20250619_T11SLA_t083,31.313894,0.805676,2.925928,3.068456,0.027183,0.660026,0.854538,0.17
GLP,lat37.0_lon-118.5_20250619_T11SLA_t104,30.282754,0.780308,0.658124,1.041094,0.030610,0.646727,0.860124,0.13
GLP,lat37.0_lon-118.5_20250619_T11SLA_t151,30.537464,0.774328,1.832125,2.121644,0.029725,0.647327,0.835254,0.21
GLP,lat37.0_lon-6.3_20240821_T29SQB_t113,31.773640,0.849668,1.556172,1.337958,0.025782,0.779457,0.866645,0.15
GLP,lat37.0_lon-6.3_20240821_T29SQB_t130,32.441926,0.889893,1.319658,1.238089,0.023873,0.834494,0.954904,0.15
GLP,lat37.0_lon-6.3_20240821_T29SQB_t138,32.619466,0.946563,1.821561,1.061454,0.023390,0.932656,0.965985,0.14
GLP,lat37.0_lon-6.3_20240821_T29SQB_t150,34.205101,0.936156,0.941285,0.719856,0.019487,0.899084,0.964230,0.15
GLP,lat37.0_lon-6.3_20240821_T29SQB_t152,33.541778,0.925747,0.904329,0.739462,0.021033,0.890778,0.951143,0.19
GLP,lat37.0_lon-6.3_20240821_T29SQB_t195,34.122722,0.928226,1.085422,0.884911,0.019673,0.895574,0.957013,0.16
GLP,lat37.0_lon-6.3_20240821_T29SQB_t219,33.587569,0.932482,1.341530,1.027760,0.020923,0.893630,0.977093,0.15
GLP,lat37.0_lon-6.3_20240821_T29SQB_t221,34.572259,0.941681,1.273701,0.918490,0.018680,0.911840,0.975037,0.28
GLP,lat37.0_lon-6.3_20240821_T29SQB_t239,31.493712,0.927655,1.687540,1.201744,0.026627,0.905208,0.969750,0.21
GLP,lat37.5_lon-120.0_20250619_T10SGG_t036,37.240441,0.943703,0.684922,0.573864,0.013740,0.900093,0.962093,0.18
GLP,lat38.5_lon-8.0_20230407_T29SNC_t058,25.022711,0.662583,1.580640,2.353487,0.056087,0.552226,0.775257,0.12
GLP,lat38.5_lon-8.0_20230407_T29SNC_t105,36.510854,0.915584,1.238977,1.100929,0.014944,0.803018,0.934031,0.15
GLP,lat38.5_lon-8.0_20230407_T29SNC_t154,34.255953,0.932386,1.103764,0.844064,0.019373,0.895296,0.969960,0.17
GLP,lat38.5_lon-8.0_20230407_T29SNC_t155,33.670788,0.927632,1.342409,0.988157,0.020723,0.894976,0.959197,0.20
GLP,lat38.5_lon-8.0_20230407_T29SNC_t156,33.803106,0.917162,1.370347,1.008892,0.020410,0.879236,0.948875,0.18
GLP,lat38.5_lon-8.0_20230407_T29SNC_t250,32.904544,0.918326,1.781454,1.274760,0.022635,0.875364,0.957675,0.13
GLP,lat38.5_lon-98.5_20230822_T14SNH_t091,32.228407,0.924815,2.272670,1.335653,0.024467,0.880846,0.960899,0.14
GLP,lat38.5_lon-98.5_20230822_T14SNH_t095,31.318910,0.880501,1.763465,1.007326,0.027168,0.791050,0.937481,0.17
GLP,lat38.5_lon-98.5_20230822_T14SNH_t097,31.219407,0.871317,1.568417,1.354936,0.027481,0.798197,0.929700,0.14
GLP,lat38.5_lon-98.5_20230822_T14SNH_t191,36.537687,0.942392,1.134971,0.847521,0.014898,0.872923,0.973684,0.17
GLP,lat38.5_lon-98.5_20230822_T14SNH_t195,30.343818,0.913362,2.427442,1.500396,0.030395,0.879428,0.957028,0.14
GLP,lat38.5_lon-98.5_20230822_T14SNH_t246,31.540637,0.915441,2.024587,1.418168,0.026483,0.867855,0.961997,0.13
GLP,lat39.0_lon-106.0_20231006_T13SCD_t052,27.062533,0.788625,3.931186,4.533711,0.044348,0.687091,0.925068,0.25
GLP,lat39.0_lon-106.0_20231006_T13SCD_t073,30.016707,0.837847,4.073716,4.157707,0.031562,0.737367,0.897184,0.14
GLP,lat39.0_lon-106.0_20231006_T13SCD_t091,30.486810,0.801650,6.273615,4.573229,0.029899,0.674990,0.900660,0.14
GLP,lat39.0_lon-106.0_20231006_T13SCD_t093,30.736860,0.822097,3.027791,4.594650,0.029051,0.638648,0.878367,0.16
GLP,lat39.0_lon-106.0_20231006_T13SCD_t096,24.303493,0.548533,7.771498,8.362302,0.060929,0.445222,0.671951,0.24
GLP,lat39.0_lon-106.0_20231006_T13SCD_t106,28.283239,0.617533,8.706930,7.869892,0.038533,0.411304,0.755316,0.19
GLP,lat39.0_lon-106.0_20231006_T13SCD_t114,24.475259,0.740815,4.919738,3.999524,0.059736,0.682026,0.916911,3.69
GLP,lat39.5_lon-104.0_20230606_T13SED_t077,31.805488,0.843496,2.797938,1.441415,0.025688,0.735975,0.955859,0.61
GLP,lat40.0_lon116.5_20250403_T50TMK_t162,39.157412,0.913031,2.873410,1.728942,0.011019,0.653121,0.860173,0.62
GLP,lat40.0_lon116.5_20250403_T50TMK_t225,37.342609,0.927627,1.415118,0.980330,0.013579,0.865235,0.921573,0.90
GLP,lat40.0_lon116.5_20250403_T50TMK_t246,40.454516,0.945131,1.639857,1.011915,0.009490,0.816952,0.913232,1.17
GLP,lat40.0_lon116.5_20250403_T50TMK_t261,31.681230,0.819738,2.777140,1.805386,0.026058,0.733632,0.846847,0.61
GLP,lat40.0_lon116.5_20250403_T50TMK_t262,37.846439,0.903578,2.778201,1.501626,0.012814,0.725863,0.861129,0.42
GLP,lat41.0_lon-124.0_20250603_T10TDL_t042,30.420699,0.810757,1.517139,2.049154,0.030128,0.672045,0.854789,0.66
GLP,lat42.0_lon-101.0_20231006_T14TLM_t037,28.072877,0.721152,0.903974,1.581705,0.039478,0.613083,0.817653,1.38
GLP,lat42.0_lon-101.0_20231006_T14TLM_t040,30.869938,0.863735,1.451828,1.198618,0.028609,0.812446,0.942161,1.03
GLP,lat42.0_lon-101.0_20231006_T14TLM_t142,32.890245,0.852847,0.850053,0.932249,0.022672,0.748567,0.892241,0.43
GLP,lat42.0_lon115.0_20230623_T50TLM_t158,36.114070,0.921439,0.920396,0.628386,0.015642,0.818469,0.916597,0.39
GLP,lat42.0_lon13.5_20230822_T33TUG_t103,27.480444,0.743672,1.205726,2.138834,0.042265,0.585992,0.800253,0.38
GLP,lat42.0_lon13.5_20230822_T33TUG_t140,26.116362,0.682345,1.658115,2.501120,0.049452,0.558005,0.801880,0.38
GLP,lat42.0_lon13.5_20230822_T33TUG_t147,32.570688,0.879345,1.820192,1.338653,0.023522,0.829473,0.923727,0.46
GLP,lat42.0_lon13.5_20230822_T33TUG_t199,30.993013,0.814867,1.277506,1.943368,0.028207,0.614913,0.841013,0.55
GLP,lat42.0_lon13.5_20230822_T33TUG_t214,35.831881,0.889244,1.780248,1.997641,0.016159,0.744776,0.866848,0.82
GLP,lat42.0_lon13.5_20230822_T33TUG_t219,28.321302,0.767885,0.899299,2.241418,0.038365,0.580015,0.901595,0.44
GLP,lat42.0_lon13.5_20230822_T33TUG_t234,27.240215,0.731704,2.329619,2.259981,0.043450,0.670180,0.806141,0.47
GLP,lat42.5_lon-106.5_20250818_T13TCH_t083,32.651388,0.857459,1.054406,0.976887,0.023304,0.743764,0.928436,0.44
GLP,lat42.5_lon-106.5_20250818_T13TCH_t192,31.874558,0.903978,2.307012,1.212460,0.025484,0.867354,0.955290,0.54
GLP,lat42.5_lon-106.5_20250818_T13TCH_t238,32.457809,0.851258,0.718768,0.792953,0.023829,0.743979,0.890480,0.43
GLP,lat42.5_lon-106.5_20250818_T13TCH_t260,28.365697,0.699395,0.951187,2.002260,0.038169,0.436434,0.772174,0.45
GLP,lat42.7_lon0.5_20250803_T31TCH_t124,27.480107,0.708436,1.603741,2.491929,0.042266,0.548019,0.875457,0.37
GLP,lat42.7_lon0.5_20250803_T31TCH_t136,31.768120,0.797699,2.792703,2.484839,0.025798,0.610699,0.884572,0.45
GLP,lat42.7_lon0.5_20250803_T31TCH_t177,29.311877,0.814227,2.907856,2.400054,0.034230,0.714086,0.913856,0.50
GLP,lat42.7_lon0.5_20250803_T31TCH_t186,27.336064,0.764428,2.573974,2.299774,0.042973,0.682161,0.913554,0.41
GLP,lat43.5_lon104.0_20230822_T48TVP_t072,41.071162,0.953453,0.292217,0.299635,0.008840,0.781979,0.968349,0.43
GLP,lat44.0_lon-71.5_20250603_T19TCJ_t118,34.153641,0.920637,0.656372,1.057563,0.019603,0.833361,0.931801,0.46
GLP,lat45.0_lon11.0_20231008_T32TPQ_t057,34.365661,0.932364,2.009497,1.142434,0.019130,0.889299,0.942899,0.40
GLP,lat45.0_lon11.0_20231008_T32TPQ_t084,41.396965,0.963586,2.242111,1.456545,0.008514,0.882081,0.929947,0.70
GLP,lat45.5_lon40.0_20230808_T37TEL_t093,35.069913,0.953402,1.565354,1.077339,0.017640,0.882330,0.978935,0.53
GLP,lat45.5_lon40.0_20230808_T37TEL_t108,35.477198,0.950740,1.374201,1.153477,0.016832,0.850911,0.982728,0.40
GLP,lat45.5_lon40.0_20230808_T37TEL_t110,41.386277,0.975913,2.219797,1.435964,0.008525,0.905201,0.975169,0.36
GLP,lat45.5_lon40.0_20230808_T37TEL_t114,33.469535,0.938057,1.872044,1.022197,0.021209,0.893137,0.981030,0.41
GLP,lat45.5_lon40.0_20230808_T37TEL_t150,38.048741,0.946580,2.606749,1.692772,0.012519,0.857865,0.960902,0.39
GLP,lat45.5_lon40.0_20230808_T37TEL_t165,35.298092,0.965270,1.615786,0.994630,0.017183,0.915788,0.984828,0.38
GLP,lat45.5_lon40.0_20230808_T37TEL_t183,36.666890,0.966821,1.760192,1.130330,0.014678,0.905162,0.983378,0.44
GLP,lat45.5_lon40.0_20230808_T37TEL_t191,42.689592,0.981502,1.774144,1.350243,0.007337,0.895169,0.980941,0.37
GLP,lat46.0_lon-122.0_20250417_T10TES_t076,27.878683,0.720326,3.153954,4.629135,0.040371,0.508505,0.808147,0.35
GLP,lat46.0_lon-122.0_20250417_T10TES_t183,33.068982,0.843662,1.699420,4.035763,0.022210,0.539475,0.863116,0.35
GLP,lat46.0_lon-122.0_20250417_T10TES_t197,29.713657,0.780887,5.556798,6.205757,0.032683,0.551768,0.834247,0.35
GLP,lat46.0_lon-122.0_20250417_T10TES_t198,26.255208,0.743139,8.411270,7.200252,0.048668,0.508829,0.878247,0.35
GLP,lat46.0_lon-122.0_20250417_T10TES_t213,34.602753,0.897025,2.851628,2.311118,0.018615,0.802291,0.939568,0.39
GLP,lat47.0_lon-108.0_20240806_T12TYT_t059,29.921554,0.834910,1.451625,1.291879,0.031910,0.761092,0.886834,0.38
GLP,lat47.0_lon-108.0_20240806_T12TYT_t103,31.246545,0.841133,1.347475,1.161697,0.027395,0.758723,0.873485,0.47
GLP,lat47.0_lon-108.0_20240806_T12TYT_t149,34.072963,0.869745,0.689271,0.673286,0.019786,0.744024,0.859851,0.40
GLP,lat47.0_lon-108.0_20240806_T12TYT_t181,33.917231,0.881720,1.216127,0.898344,0.020144,0.757314,0.872242,0.35
GLP,lat47.0_lon-108.0_20240806_T12TYT_t201,37.621587,0.929684,0.674041,0.527532,0.013150,0.806668,0.943221,0.44
GLP,lat47.5_lon-100.5_20231008_T14TLT_t028,30.694404,0.858247,2.332215,1.559597,0.029193,0.772080,0.934974,0.56
GLP,lat47.5_lon-100.5_20231008_T14TLT_t089,32.222527,0.901641,2.129382,1.349763,0.024484,0.843748,0.954947,0.51
GLP,lat47.5_lon-100.5_20231008_T14TLT_t105,25.945363,0.715378,2.712457,2.356535,0.050435,0.622587,0.836990,0.85
GLP,lat47.5_lon-100.5_20231008_T14TLT_t111,35.065630,0.930760,1.719053,1.044890,0.017649,0.858011,0.965170,0.46
GLP,lat47.5_lon-100.5_20231008_T14TLT_t126,33.445229,0.913602,2.757935,1.601403,0.021269,0.831435,0.959773,0.19
GLP,lat47.5_lon-100.5_20231008_T14TLT_t147,33.320562,0.916645,2.399031,1.133421,0.021576,0.844725,0.966785,0.24
GLP,lat47.5_lon-100.5_20231008_T14TLT_t227,32.490138,0.882459,1.294577,1.245450,0.023741,0.818416,0.914400,0.17
GLP,lat47.5_lon24.5_20250805_T35TLN_t130,24.575046,0.699776,1.450775,3.636601,0.059054,0.525696,0.861082,0.15
GLP,lat47.5_lon24.5_20250805_T35TLN_t131,26.133120,0.662672,3.281164,6.003215,0.049356,0.403695,0.696864,0.16
GLP,lat47.5_lon24.5_20250805_T35TLN_t156,28.351692,0.754131,1.321355,2.575252,0.038231,0.603207,0.820143,0.19
GLP,lat47.5_lon24.5_20250805_T35TLN_t178,34.547407,0.882194,1.563505,2.503292,0.018734,0.727977,0.888140,0.18
GLP,lat49.0_lon13.2_20250406_T32UQV_t071,32.075443,0.823425,2.934680,2.956363,0.024902,0.706995,0.858429,0.17
GLP,lat49.0_lon13.2_20250406_T32UQV_t084,29.106141,0.842550,2.738947,2.233134,0.035050,0.807729,0.924382,0.19
GLP,lat49.0_lon13.2_20250406_T32UQV_t085,34.151694,0.866224,3.043388,2.959427,0.019607,0.752118,0.891886,0.18
GLP,lat49.0_lon13.2_20250406_T32UQV_t094,33.719123,0.889254,3.027374,2.007273,0.020608,0.807773,0.939237,0.17
GLP,lat49.0_lon34.0_20250606_T36UWV_t023,35.359975,0.956720,1.611625,0.823002,0.017061,0.901681,0.966351,0.18
GLP,lat49.0_lon34.0_20250606_T36UWV_t063,30.765577,0.894637,2.944862,1.373982,0.028955,0.831020,0.948999,0.15
GLP,lat49.0_lon34.0_20250606_T36UWV_t069,34.613666,0.946089,1.532368,0.993287,0.018592,0.884858,0.980121,0.15
GLP,lat49.0_lon66.0_20230818_T41UQQ_t023,41.679872,0.966701,0.322974,0.253044,0.008242,0.907868,0.978028,0.13
GLP,lat49.2_lon20.0_20250815_T34UDV_t022,28.941009,0.884810,0.914259,2.191699,0.035723,0.790879,0.902099,0.20
GLP,lat49.2_lon20.0_20250815_T34UDV_t034,30.103755,0.864189,1.416153,2.208411,0.031247,0.793915,0.917370,0.14
GLP,lat49.2_lon20.0_20250815_T34UDV_t056,23.070096,0.589525,2.239759,4.257456,0.070226,0.367711,0.679926,0.21
GLP,lat49.2_lon20.0_20250815_T34UDV_t090,29.199792,0.872531,0.983240,1.959048,0.034675,0.788977,0.925447,0.16
GLP,lat49.2_lon20.0_20250815_T34UDV_t137,34.242607,0.909411,1.943223,1.846228,0.019403,0.830685,0.947711,0.15
GLP,lat51.0_lon-106.5_20250408_T13UCS_t042,31.303637,0.757623,6.042590,3.414524,0.027216,0.586244,0.799439,0.15
GLP,lat51.0_lon46.0_20241013_T38UNB_t016,29.125143,0.818905,1.540523,1.902481,0.034974,0.707473,0.921198,0.15
GLP,lat51.0_lon46.0_20241013_T38UNB_t033,36.822463,0.954701,1.309415,0.783939,0.014417,0.890314,0.976086,0.13
GLP,lat51.0_lon46.0_20241013_T38UNB_t046,33.088689,0.906860,1.244347,1.026873,0.022160,0.835468,0.964426,0.16
GLP,lat51.0_lon46.0_20241013_T38UNB_t072,34.222193,0.929124,1.060175,0.934550,0.019449,0.868495,0.966766,0.27
GLP,lat51.0_lon46.0_20241013_T38UNB_t076,28.961665,0.758177,0.873515,1.316789,0.035638,0.632666,0.899430,0.15
GLP,lat51.0_lon46.0_20241013_T38UNB_t117,22.638992,0.512251,1.882357,3.271517,0.073799,0.379016,0.694786,0.21
GLP,lat51.0_lon46.0_20241013_T38UNB_t173,32.968690,0.899923,1.101901,0.914371,0.022468,0.772528,0.949683,0.14
GLP,lat51.0_lon46.0_20241013_T38UNB_t177,25.826062,0.675724,2.419204,3.333948,0.051132,0.588706,0.751051,0.16
GLP,lat51.0_lon67.0_20230613_T42UUB_t192,27.681924,0.701972,3.425546,2.284550,0.041296,0.451765,0.870062,0.26
GLP,lat51.0_lon67.0_20230613_T42UUB_t219,42.016845,0.973910,0.517584,0.264600,0.007928,0.811354,0.971634,0.12
GLP,lat51.5_lon-0.1_20230613_T30UXC_t124,40.996809,0.955032,2.118297,2.095143,0.008916,0.813689,0.916802,0.16
GLP,lat7.5_lon30.5_20241128_T35NRJ_t025,36.465785,0.958228,1.087486,0.677454,0.015021,0.903639,0.977914,0.14
GLP,lat7.5_lon30.5_20241128_T35NRJ_t027,36.822007,0.957164,0.893196,0.732324,0.014418,0.881646,0.965925,0.15
GLP,lat7.5_lon30.5_20241128_T35NRJ_t072,34.441198,0.942273,1.002545,0.835044,0.018964,0.899626,0.968719,0.18
GLP,lat7.5_lon30.5_20241128_T35NRJ_t086,34.483145,0.953017,1.411917,1.550283,0.018873,0.922151,0.973963,0.16
GLP,lat7.5_lon30.5_20241128_T35NRJ_t099,39.278644,0.963751,0.777208,0.727384,0.010866,0.875055,0.984210,0.16
GLP,lat7.5_lon30.5_20241128_T35NRJ_t105,33.131045,0.951238,1.014230,0.917341,0.022052,0.903961,0.952572,0.15
GLP,lat7.5_lon30.5_20241128_T35NRJ_t133,32.732658,0.904868,1.299613,1.128718,0.023087,0.816958,0.963786,0.27
GLP,lat7.5_lon30.5_20241128_T35NRJ_t150,37.316720,0.961399,0.895881,0.758257,0.013620,0.900819,0.978412,0.13
GLP,lat7.5_lon30.5_20241128_T35NRJ_t183,38.240345,0.949462,0.732127,0.584817,0.012246,0.868415,0.968661,0.15
GLP,lat7.5_lon30.5_20241128_T35NRJ_t184,33.498183,0.910413,1.106280,1.267251,0.021139,0.809290,0.963607,0.15
GLP,lat9.5_lon7.5_20241128_T32PLR_t054,34.990645,0.927925,1.183466,0.915874,0.017802,0.880088,0.939082,0.25
GLP,lat9.5_lon7.5_20241128_T32PLR_t092,29.317548,0.814881,1.023959,1.212248,0.034208,0.762910,0.872322,0.14
GLP,lat9.5_lon7.5_20241128_T32PLR_t136,31.363320,0.843479,1.400179,1.284330,0.027029,0.774903,0.918754,0.14
GLP,lat9.5_lon7.5_20241128_T32PLR_t137,23.279425,0.541465,1.710562,3.129751,0.068553,0.449162,0.615556,0.16
HySure,lat-13.5_lon131.0_20230902_T52LGL_t029,34.898583,0.929388,1.440571,0.968978,0.017992,0.876852,0.960712,34.73
HySure,lat-13.5_lon131.0_20230902_T52LGL_t068,36.318844,0.957342,0.943504,0.561671,0.015278,0.932518,0.973567,31.26
HySure,lat-13.5_lon131.0_20230902_T52LGL_t106,31.204225,0.918404,1.242026,1.068532,0.027529,0.876809,0.919041,33.04
HySure,lat-13.5_lon131.0_20230902_T52LGL_t175,34.859770,0.933274,0.991984,0.685689,0.018072,0.892134,0.960188,34.39
HySure,lat-13.5_lon131.0_20230902_T52LGL_t188,32.252322,0.919357,0.911443,0.884740,0.024400,0.877966,0.914587,50.24
HySure,lat-13.5_lon131.0_20230902_T52LGL_t202,29.864163,0.866424,1.268916,1.203581,0.032121,0.804909,0.859274,40.38
HySure,lat-15.0_lon26.0_20240502_T35LLD_t046,38.286376,0.950770,0.695674,0.502016,0.012181,0.877105,0.948413,32.74
HySure,lat-15.0_lon26.0_20240502_T35LLD_t094,39.776845,0.957358,0.610633,0.441835,0.010260,0.884891,0.963090,34.63
HySure,lat-15.0_lon26.0_20240502_T35LLD_t128,35.388394,0.915969,0.862278,0.723922,0.017005,0.816872,0.908945,32.27
HySure,lat-15.0_lon26.0_20240502_T35LLD_t154,35.245011,0.910244,0.743453,0.685550,0.017288,0.787654,0.897010,33.36
HySure,lat-15.0_lon26.0_20240502_T35LLD_t166,35.915721,0.920332,0.742617,0.667692,0.016003,0.837234,0.910353,33.04
HySure,lat-15.0_lon26.0_20240502_T35LLD_t177,38.398897,0.945643,0.696874,0.538202,0.012024,0.855784,0.949022,35.27
HySure,lat-15.0_lon26.0_20240502_T35LLD_t192,35.468976,0.918032,0.947483,0.806877,0.016848,0.794595,0.934434,34.71
HySure,lat-21.0_lon14.5_20250124_T33KVS_t060,28.085840,0.818561,1.417456,1.728580,0.039419,0.727574,0.817860,34.73
HySure,lat-21.0_lon14.5_20250124_T33KVS_t103,36.774126,0.964332,0.832279,0.611412,0.014498,0.944809,0.990356,33.41
HySure,lat-21.0_lon14.5_20250124_T33KVS_t110,31.736962,0.813498,2.007107,1.580669,0.025891,0.611006,0.807717,33.46
HySure,lat-21.0_lon14.5_20250124_T33KVS_t121,30.259469,0.784567,0.982554,1.438152,0.030692,0.582802,0.878363,33.08
HySure,lat-21.0_lon14.5_20250124_T33KVS_t137,26.627589,0.884182,1.821603,1.691823,0.046625,0.826369,0.887367,32.45
HySure,lat-22.5_lon-68.5_20251030_T19KER_t066,36.550253,0.960993,0.784068,0.638647,0.014876,0.881848,0.977146,33.29
HySure,lat-22.5_lon-68.5_20251030_T19KER_t077,33.662271,0.903169,0.856544,0.728579,0.020744,0.830190,0.962732,32.72
HySure,lat-22.5_lon-68.5_20251030_T19KER_t090,29.775064,0.909283,1.133533,1.417258,0.032452,0.810736,0.843550,31.99
HySure,lat-22.5_lon-68.5_20251030_T19KER_t163,35.314685,0.938385,0.617486,0.529769,0.017150,0.888507,0.990249,32.01
HySure,lat-23.0_lon119.5_20240128_T50KQV_t086,36.657745,0.944851,0.511887,0.504367,0.014693,0.858693,0.933302,33.96
HySure,lat-23.0_lon23.5_20240902_T34KGV_t060,40.713902,0.964809,0.365587,0.264658,0.009211,0.905077,0.976469,31.52
HySure,lat-23.0_lon23.5_20240902_T34KGV_t178,39.942883,0.962654,0.353712,0.298259,0.010066,0.916030,0.981292,32.18
HySure,lat-23.0_lon23.5_20240902_T34KGV_t259,41.048208,0.966529,0.367727,0.290066,0.008863,0.915001,0.988696,33.08
HySure,lat-23.0_lon23.5_20240902_T34KGV_t262,41.404679,0.975239,0.417683,0.304666,0.008507,0.941436,0.979951,35.19
HySure,lat-23.5_lon-68.2_20251231_T19KEP_t043,25.124480,0.706248,0.924135,1.563477,0.055434,0.614746,0.894120,33.17
HySure,lat-24.0_lon-69.5_20251124_T19KDP_t023,36.254338,0.940533,0.446436,0.448432,0.015392,0.874010,0.958575,32.42
HySure,lat-24.0_lon-69.5_20251124_T19KDP_t029,38.943290,0.954462,0.337610,0.412272,0.011294,0.869193,0.983630,33.85
HySure,lat-24.0_lon-69.5_20251124_T19KDP_t040,31.680159,0.867102,0.579571,0.702877,0.026061,0.770090,0.876878,33.66
HySure,lat-24.0_lon-69.5_20251124_T19KDP_t123,29.652384,0.877638,0.689485,1.069934,0.032914,0.744345,0.837168,33.39
HySure,lat-24.0_lon-69.5_20251124_T19KDP_t231,34.204006,0.940543,0.575383,0.724157,0.019489,0.892069,0.954352,31.43
HySure,lat-24.0_lon-69.5_20251124_T19KDP_t247,32.213892,0.901246,0.749306,0.837231,0.024508,0.825036,0.930677,32.92
HySure,lat-24.5_lon-70.5_20240902_T19JCN_t088,35.499893,0.945947,0.633333,0.665736,0.016788,0.911131,0.966561,34.14
HySure,lat-25.0_lon149.0_20240925_T55JFN_t019,38.013707,0.967774,0.685991,0.430891,0.012569,0.930276,0.980909,30.31
HySure,lat-25.0_lon149.0_20240925_T55JFN_t028,40.346663,0.973272,0.652710,0.409296,0.009609,0.914287,0.977505,33.71
HySure,lat-25.0_lon149.0_20240925_T55JFN_t095,35.952256,0.952070,0.787722,0.667907,0.015936,0.873777,0.950717,32.28
HySure,lat-25.0_lon29.5_20250924_T35JQN_t185,26.444332,0.796872,3.040241,2.264545,0.047619,0.669597,0.841043,32.56
HySure,lat-26.0_lon134.0_20231105_T53JLM_t025,35.099357,0.922524,0.392199,0.550898,0.017581,0.746405,0.825556,32.88
HySure,lat-26.0_lon134.0_20231105_T53JLM_t070,35.503109,0.932353,0.476661,0.619708,0.016782,0.855699,0.940384,32.34
HySure,lat-27.0_lon27.5_20240703_T35JNL_t059,29.049814,0.867698,1.455993,1.447691,0.035278,0.792171,0.938206,32.50
HySure,lat-29.5_lon142.0_20250123_T54JWN_t010,33.515956,0.936332,0.613151,0.672967,0.021096,0.886129,0.921316,33.66
HySure,lat-29.5_lon142.0_20250123_T54JWN_t015,34.204367,0.950749,0.630287,0.602369,0.019489,0.917934,0.960076,32.25
HySure,lat-29.5_lon142.0_20250123_T54JWN_t052,32.688186,0.898099,0.495292,0.656757,0.023205,0.827112,0.902378,32.16
HySure,lat-29.5_lon142.0_20250123_T54JWN_t064,38.592200,0.958041,0.462320,0.367238,0.011760,0.923213,0.968689,30.93
HySure,lat-29.5_lon28.5_20250902_T35JPH_t199,14.275505,0.125133,4.451055,11.729295,0.193297,0.039969,-0.004661,31.80
HySure,lat-29.5_lon28.5_20250902_T35JPH_t223,17.644896,0.175531,5.413570,11.844752,0.131146,-0.007901,0.110675,32.07
HySure,lat-29.5_lon28.5_20250902_T35JPH_t273,18.668219,0.187632,4.298148,10.272872,0.116571,-0.026836,0.164630,33.23
HySure,lat-29.5_lon29.0_20250902_T35JPH_t106,19.315588,0.124675,2.163573,4.377219,0.108198,-0.114140,0.120240,33.88
HySure,lat-29.5_lon29.0_20250902_T35JPH_t284,23.389723,0.642737,4.003469,4.535247,0.067688,0.481397,0.753529,33.33
HySure,lat-29.5_lon29.5_20240526_T35JQH_t110,15.110930,0.143979,7.921489,15.573544,0.175571,0.053156,0.116942,33.30
HySure,lat-29.5_lon29.5_20240526_T35JQH_t153,22.753418,0.617287,7.662302,6.743903,0.072833,0.377593,0.525203,33.37
HySure,lat-29.5_lon29.5_20240526_T35JQH_t154,24.754463,0.616667,4.796481,5.731809,0.057846,0.392269,0.515983,34.40
HySure,lat-30.0_lon115.5_20260102_T50JLM_t062,35.082849,0.953778,0.857953,0.785447,0.017614,0.931670,0.974195,32.63
